id,SalePrice
2447,149389.35
2448,163870.75
2449,118554.21
2450,144726.54
2451,145167.24
2452,228783.85
2453,106791.25
2454,132292.18
2455,111869.0
2456,125922.25
2457,132535.66
2458,133743.33
2459,107030.0
2460,140195.5
2461,111847.53
2462,128537.1
2463,113883.0
2464,187738.25
2465,119074.24
2466,114881.14
2467,142656.18
2468,94491.32
2469,90134.29
2470,178925.95
2471,181356.5
2472,180449.29
2473,127904.02
2474,115315.0
2475,183009.57
2476,98061.04
2477,134958.0
2478,160150.1
2479,138758.53
2480,169788.65
2481,134621.58
2482,133102.1
2483,117341.5
2484,125028.58
2485,122486.58
2486,161403.5
2487,219706.45
2488,131977.37
2489,154069.73
2490,157313.83
2491,92433.53
2492,193129.9
2493,179073.17
2494,176958.0
2495,88437.0
2496,201064.07
2497,136527.11
2498,113537.83
2499,102540.28
2500,149787.25
2501,134935.55
2502,138114.0
2503,118230.5
2504,198981.25
2505,209409.95
2506,255479.44
2507,310892.4
2508,256442.79
2509,230194.33
2510,207140.78
2511,186624.09
2512,212712.46
2513,218726.4
2514,189411.36
2515,150116.5
2516,176146.37
2517,132755.6666666667
2518,142377.0
2519,228831.78
2520,209424.0
2521,195036.62
2522,224213.56
2523,130064.64
2524,148513.87
2525,165689.87
2526,137043.39
2527,128066.59
2528,128550.0
2529,130776.93333333333
2530,125925.28
2531,278562.82
2532,225849.43
2533,201272.0
2534,231420.14
2535,245554.4
2536,195228.3
2537,216379.36
2538,172854.91
2539,189670.3
2540,184872.71
2541,172485.9
2542,174838.52
2543,131325.32
2544,128156.5
2545,147863.5
2546,128233.5
2547,137071.12
2548,152768.4
2549,177677.13
2550,417044.02
2551,143351.83
2552,126616.89
2553,89160.5
2554,122474.87
2555,116263.84
2556,119170.09
2557,126681.5
2558,169186.5
2559,135851.0
2560,125912.14
2561,113317.5
2562,113012.5
2563,167370.26
2564,176188.0
2565,155534.83
2566,149601.33
2567,128746.17
2568,196074.5
2569,198194.3
2570,119990.15
2571,208529.34
2572,137163.05
2573,212486.5
2574,183984.05
2575,119685.0
2576,135415.54
2577,167433.73
2578,95209.5
2579,97543.37
2580,147926.48
2581,143026.21
2582,122471.83
2583,297086.04
2584,164617.34
2585,242362.17
2586,238549.79
2587,218032.39
2588,121845.25
2589,144751.9
2590,229986.35
2591,182972.4
2592,224853.3
2593,241571.57
2594,173733.8
2595,199220.76
2596,368009.15
2597,216459.49
2598,258062.04
2599,305200.35
2600,171678.08
2601,149691.37333333332
2602,92276.0
2603,97340.0
2604,93247.75
2605,94469.04
2606,156031.60666666666
2607,189308.2
2608,192658.67
2609,161679.09
2610,112057.83
2611,142453.0
2612,154497.0
2613,128487.5
2614,122176.31
2615,139416.5
2616,151785.5
2617,201508.61
2618,203003.86
2619,209067.0
2620,191608.9
2621,201553.89
2622,211278.5
2623,242925.71
2624,303954.97
2625,247138.38
2626,181517.65
2627,167426.69
2628,370991.93
2629,375045.62
2630,313225.61
2631,381501.3
2632,346742.22
2633,285087.86
2634,394621.77
2635,154463.09
2636,192369.75
2637,154739.71
2638,251102.34
2639,175917.65
2640,152163.1
2641,116229.0
2642,233380.71
2643,107044.61
2644,138062.74
2645,92664.64
2646,91481.0
2647,96703.0
2648,144326.21
2649,129406.43
2650,127825.55
2651,147317.55
2652,395046.5
2653,248817.42
2654,286114.09
2655,363230.06
2656,297888.02
2657,264583.47
2658,271776.87
2659,275869.61
2660,297647.47
2661,334312.68
2662,339877.02
2663,288851.62
2664,255688.74
2665,300311.32
2666,272233.63
2667,171208.33
2668,172200.64
2669,185788.84
2670,282653.36
2671,175379.89
2672,181924.51
2673,210444.63
2674,218494.26
2675,163647.61666666667
2676,183221.1
2677,215208.33
2678,281557.05
2679,304913.32
2680,276404.97
2681,337653.49
2682,328058.47
2683,476404.9
2684,295558.88
2685,317049.11
2686,238225.37
2687,359315.84
2688,209567.54
2689,192984.05
2690,391031.11
2691,200647.79
2692,134766.0833333333
2693,200186.63
2694,132725.55
2695,192047.13
2696,181797.39
2697,215380.56
2698,209220.02
2699,190674.25
2700,179857.85
2701,169486.88
2702,125375.75
2703,123388.31
2704,141756.5
2705,125779.91
2706,118251.16
2707,123708.83
2708,134321.0
2709,106757.33
2710,126236.93
2711,219363.0
2712,337689.12
2713,173037.16
2714,150919.85
2715,169778.69
2716,154409.72
2717,180362.31
2718,233263.55
2719,160179.0
2720,150969.7
2721,140372.5
2722,160896.56
2723,155475.1
2724,127436.5
2725,133353.5
2726,138366.75
2727,167213.5
2728,152741.83
2729,164204.34
2730,142977.5
2731,118733.93
2732,120491.0
2733,161387.0
2734,138586.5
2735,127543.25
2736,158484.74
2737,125216.8
2738,137288.39
2739,161988.87
2740,130386.87
2741,145326.5
2742,147562.13
2743,147393.24
2744,148368.0
2745,137449.5
2746,139972.0
2747,134704.5
2748,118982.5
2749,139700.0
2750,133397.75
2751,143636.0
2752,185800.1
2753,142636.8
2754,298776.11
2755,120994.0
2756,110740.64
2757,85662.0
2758,106193.12
2759,147926.63
2760,160911.57
2761,146622.37
2762,142291.0
2763,182580.06
2764,155401.5
2765,225351.06
2766,135135.37
2767,90344.0
2768,121341.03
2769,133875.5
2770,136019.5
2771,118933.0
2772,123511.0
2773,158708.64
2774,133061.25
2775,127728.04
2776,126981.84
2777,121155.89
2778,99430.33
2779,121698.05
2780,96651.0
2781,99473.5
2782,105651.0
2783,116254.08
2784,125270.5
2785,139428.38
2786,99333.0
2787,119149.0
2788,95766.25
2789,178401.7
2790,90666.0
2791,117906.03
2792,84470.0
2793,175909.4
2794,111553.83
2795,121019.52
2796,105087.12
2797,204949.05
2798,122532.53
2799,126735.08
2800,67284.0
2801,117014.0
2802,124480.83
2803,161868.08
2804,137531.33
2805,98548.83
2806,99936.0
2807,166706.13
2808,153850.2
2809,127897.5
2810,130079.0
2811,157365.35
2812,145118.78
2813,154164.19
2814,153359.5
2815,110000.5
2816,203046.0
2817,172970.36
2818,130987.55
2819,138017.5
2820,148968.0
2821,110995.83
2822,186432.5
2823,281598.95
2824,197907.2
2825,142002.83
2826,140278.64
2827,130382.5
2828,239501.13
2829,245536.34
2830,225350.92
2831,182988.82
2832,264235.58
2833,291241.19
2834,213557.04
2835,213343.18
2836,189326.4
2837,165781.7
2838,148455.5
2839,186092.28
2840,200391.5
2841,203020.75
2842,221477.87
2843,150546.5
2844,156076.75
2845,120456.0
2846,206324.7
2847,210934.03
2848,203592.48
2849,209025.6
2850,305215.28
2851,240451.02
2852,272164.76
2853,228616.76
2854,138150.5833333333
2855,204985.4
2856,212601.4
2857,185057.88
2858,207595.01
2859,132510.19
2860,133833.0
2861,140693.5
2862,200575.13
2863,122031.33333333331
2864,258574.01
2865,143038.6
2866,132502.0
2867,108056.78
2868,116244.31
2869,121786.12
2870,160877.7
2871,99537.0
2872,78906.0
2873,98887.54
2874,131542.3
2875,106272.38
2876,155213.06
2877,138320.23
2878,173134.08
2879,148578.0
2880,105965.42
2881,147442.66
2882,143753.0
2883,153572.5
2884,224852.76
2885,185015.7
2886,207006.0
2887,100774.5
2888,115129.0
2889,74054.5
2890,102084.0
2891,134083.94
2892,76357.0
2893,95142.28
2894,80375.5
2895,295971.04
2896,300814.6
2897,200681.87
2898,143347.42
2899,213594.78
2900,151927.65
2901,189052.33
2902,221264.46
2903,349956.12
2904,346535.6
2905,111608.14
2906,239958.84
2907,136058.88
2908,130849.75
2909,172230.64
2910,86933.0
2911,92227.0
2912,147209.0
2913,91485.49
2914,93580.75
2915,90074.0
2916,92164.0
2917,202598.86
2918,118181.25
2919,261664.8
